,mask_loss,mask_accuracy,label_loss,label_accuracy,intensity_loss,intensity_accuracy
0,0.2599419340461631,0.9230148854956535,1.6870425151686994,0.3419568822553897,0.4903428931711285,0.7672470978441128
1,0.16752740560815124,0.936908536544286,1.5138811738821711,0.4134328358208955,0.3856092107908055,0.8258706467661692
2,0.1540761622980326,0.9401606652383862,1.3863926112216756,0.47296849087893866,0.3420517865541208,0.8480099502487563
3,0.14542609272498758,0.942681580683057,1.2194551816228691,0.541625207296849,0.3044797130208401,0.8654228855721393
4,0.13628141945889238,0.9459242372617235,1.0155258508672285,0.6225538971807628,0.2799553126479884,0.8827529021558872
5,0.127274727190498,0.9492033945066531,0.8500003580154768,0.6835820895522388,0.25955168369294757,0.888971807628524
6,0.1190846578181581,0.9524186487299129,0.7137540718880448,0.7345771144278607,0.2375036042644664,0.8970978441127695
7,0.11091977327211693,0.9552888240969252,0.5780224486068138,0.7851575456053068,0.20240778728606404,0.9145936981757877
8,0.10336147327354275,0.9582311223497751,0.47207123228777065,0.8262852404643449,0.17524405594345976,0.9247097844112769
9,0.09667250275236135,0.9605995803062854,0.39324209191876586,0.8545605306799336,0.14731848312698814,0.9388059701492537
10,0.09142039125932315,0.9628610029154134,0.36182574744879525,0.8634328358208955,0.12455605338930521,0.9481757877280266
11,0.08658938237923855,0.9646085010669685,0.31372308588074427,0.8831674958540631,0.10080053797958292,0.9581260364842454
12,0.0823863504062683,0.966368997302685,0.2962887368777392,0.8917081260364842,0.0782128321826755,0.9702321724709785
13,0.0787138881701939,0.9678672655734624,0.25913866199015356,0.9072968490878939,0.06338446272096054,0.9758706467661692
14,0.07531669846406502,0.9691726812955632,0.25064179673404685,0.9083747927031509,0.04585016708362103,0.9839137645107794
15,0.07228247272549043,0.9702287332934105,0.24551584501997967,0.9107794361525705,0.045318063685009756,0.9825870646766169
16,0.069847229759406,0.9712917127194749,0.2543094085651347,0.9057213930348259,0.043448338756781946,0.9834991708126036
17,0.06733273596248844,0.972270901383512,0.2614907055182287,0.9036484245439469,0.05773224333293964,0.9782752902155887
18,0.06537426194125402,0.973066202638635,0.23867804070272777,0.9128524046434494,0.06306764564751677,0.9756218905472637
19,0.06299297405405596,0.9739540005331413,0.23413755500401162,0.9146766169154229,0.06493357628607746,0.9752902155887231
20,0.060888129670244616,0.9747709460660331,0.19983493196636246,0.9288557213930348,0.05586528620168519,0.9775290215588723
21,0.05872440426879239,0.9757019111314355,0.1780417930406185,0.93681592039801,0.05814697975671187,0.977363184079602
22,0.0571400423935295,0.9763424700273136,0.1629558003893185,0.9429519071310116,0.04575570644743106,0.981094527363184
23,0.05453137708821673,0.9774379139715421,0.12276647103683946,0.9537313432835821,0.041340354818964226,0.9843283582089553
24,0.05312421488406924,0.9780382599827463,0.11853796480786813,0.9553067993366501,0.03975071734446119,0.9839137645107794
25,0.05232874517883381,0.9783798773793408,0.12248341800079449,0.9569651741293532,0.04990299933309087,0.9818407960199005
26,0.0499406755662708,0.9793661341179897,0.09116507964586087,0.9698175787728026,0.030442872574851863,0.9884742951907131
27,0.04948300414168052,0.9795265297820098,0.09117820012550766,0.9684908789386402,0.03458616282088299,0.9866500829187397
28,0.046949918229224355,0.9805926885839006,0.06654244037239171,0.9756218905472637,0.027595282317986955,0.991044776119403
29,0.04670299042953152,0.9807542299860427,0.07049887363299535,0.975787728026534,0.02591988886830817,0.991044776119403
