,mask_loss,mask_accuracy,label_loss,label_accuracy,intensity_loss,intensity_accuracy
0,0.24291959918371522,0.8967803219954172,1.74765727047873,0.29612211221122114,0.5201319152520041,0.7528052805280528
1,0.1282539959787929,0.9332152636531162,1.5761979347408408,0.3746699669966997,0.4391381753946688,0.8031353135313531
2,0.1075012731473438,0.938680093555954,1.453140908145275,0.4306105610561056,0.4027930277630244,0.8142739273927393
3,0.10013619047580379,0.9413834595444179,1.3098058260313354,0.48564356435643563,0.37727779969818914,0.8273927392739274
4,0.09318686436505208,0.9449210277091552,1.1224701904129273,0.5659240924092409,0.3542005402727587,0.8392739273927393
5,0.08793455618049445,0.9478423605264217,0.9428549094857163,0.6402640264026402,0.332526897843128,0.8485148514851485
6,0.08251901939757193,0.9511175214260719,0.7409897577988827,0.721039603960396,0.3193242904770099,0.8523102310231023
7,0.07696372168292306,0.9544512072018664,0.607506922703765,0.7721947194719472,0.28550407249271476,0.8662541254125412
8,0.07185791919727137,0.9574452580398459,0.5032707419111193,0.8136963696369637,0.25556787739818293,0.8816831683168317
9,0.06802457712664463,0.9597669050245001,0.4422309952674329,0.8381188118811881,0.2349068139181795,0.8927392739273927
10,0.06404165159357657,0.9620975133216026,0.3700213399057956,0.8624587458745875,0.19402892619414447,0.9129537953795379
11,0.060404518885974444,0.9642221690011104,0.3084703316653867,0.8833333333333333,0.14402542267123042,0.9387788778877888
12,0.05692576362748351,0.9663048309461512,0.24010013154302123,0.9121287128712872,0.09153333000463,0.961963696369637
13,0.05391546955989926,0.9680664883588407,0.20864776831647389,0.921947194719472,0.06414051621364412,0.974917491749175
14,0.0513822326565733,0.9695689160831691,0.22197584018008262,0.9193069306930693,0.0746828921780293,0.970049504950495
15,0.04921513378816863,0.9708628568712241,0.21930247234259717,0.9205445544554456,0.09651704374530773,0.9596534653465346
16,0.04702704684569104,0.9720877427472533,0.20349533303226605,0.9257425742574258,0.10458053359560124,0.9565181518151815
17,0.04575296412206719,0.972898276922333,0.18766786556344375,0.9314356435643565,0.10472724850304123,0.9580858085808581
18,0.04370203384078375,0.9740663921478951,0.1579080026902615,0.9443069306930693,0.08418821606494213,0.9647689768976898
19,0.042397356820185195,0.9748505715489781,0.15898462479888759,0.9406765676567657,0.08005345605705719,0.9697194719471948
20,0.04097647722011352,0.975662633019312,0.11612122899216058,0.9604785478547855,0.0710203368371157,0.971947194719472
21,0.03968119873072055,0.9764369599103141,0.10611429259871831,0.9627062706270627,0.0610002366908315,0.9763201320132013
22,0.03891378448347841,0.976880950188086,0.1073660541721807,0.9612211221122112,0.056396709749121025,0.9783003300330033
23,0.03785253731724453,0.9775393951057207,0.0813362935836585,0.9712046204620463,0.0478166123723985,0.9818481848184818
24,0.03658891912340725,0.97826192079991,0.07361370086391346,0.9751650165016502,0.04446339191610917,0.983003300330033
25,0.0357867969538119,0.9787574991534645,0.0662958258441937,0.9778052805280528,0.042444211139526136,0.9831683168316832
26,0.03486133617143033,0.979315201362761,0.06380820099870341,0.977970297029703,0.034180288248223736,0.9864686468646865
27,0.03415264882663689,0.9797158848334461,0.047587349495488554,0.9835808580858085,0.03393745775979091,0.9871287128712871
28,0.033780142694416614,0.9799491449944651,0.07247694655413214,0.9758250825082508,0.035937016938657175,0.9863036303630363
29,0.03273207968217705,0.980587657095969,0.055352670272015694,0.9803630363036303,0.034673114935632424,0.986963696369637
