,mask_loss,mask_accuracy,label_loss,label_accuracy,intensity_loss,intensity_accuracy
0,0.23059128101902826,0.9045769458851799,1.7476385583971987,0.30478547854785476,0.4894259187303754,0.7684818481848185
1,0.12528408679238248,0.9337666416719015,1.5532018147679445,0.387046204620462,0.3877276818473937,0.8266501650165017
2,0.10910521572572564,0.9376836543035979,1.411017120277921,0.4500825082508251,0.3550284969635775,0.8478547854785479
3,0.10155721265490693,0.9407803860828035,1.2410804631686447,0.5146039603960396,0.32648474357087814,0.8607260726072608
4,0.0949568242129713,0.9441991460992165,1.0318135541559446,0.6021452145214522,0.3056653051621745,0.8694719471947194
5,0.08789937386024903,0.9483161099673104,0.8234256926788749,0.69496699669967,0.2890870078162539,0.8751650165016501
6,0.08099459700851944,0.9524703773334868,0.6165997434026337,0.7713696369636963,0.2647613651134541,0.8853960396039604
7,0.07504513452548792,0.9560013932756858,0.4845384364363679,0.818976897689769,0.2336268483830167,0.8984323432343234
8,0.07002635218522729,0.9589807258580777,0.3994024838330132,0.8534653465346534,0.1976755578116984,0.9174092409240924
9,0.06615400676286654,0.9612359416760233,0.3482595555607242,0.8713696369636964,0.17934767514461092,0.926072607260726
10,0.06282259713698535,0.9632000299176761,0.3069515888530011,0.8863036303630363,0.1469036545158785,0.9399339933993399
11,0.0596622108626287,0.9650357296364536,0.26295607731871234,0.9044554455445545,0.11428239715368972,0.9539603960396039
12,0.056895480769695625,0.9666687223777519,0.22425138920225915,0.9165016501650165,0.08519825455888248,0.9645214521452146
13,0.053789256783601865,0.9684267992233679,0.18246534822321198,0.9326732673267327,0.052251354108369376,0.9813531353135313
14,0.05180450469353805,0.9696024258931478,0.18647716083285698,0.9312706270627062,0.04565552179224006,0.983085808580858
15,0.049561455619610575,0.9709093956270627,0.21594033652029795,0.9216996699669967,0.06163453448229744,0.9766501650165017
16,0.04755650278758688,0.9720720551588354,0.21264795819758484,0.9203795379537953,0.06852087689331762,0.9723597359735974
17,0.046002147024614186,0.9729657384428647,0.20096137137298253,0.924009900990099,0.07945586521060916,0.9693069306930693
18,0.044348644974208117,0.9739694938014443,0.17558011048021588,0.9351485148514852,0.07265196091218536,0.9696369636963696
19,0.04328615630027091,0.9745699893916794,0.15911416147747953,0.9418316831683168,0.06992389508241464,0.9727722772277227
20,0.04185872762510092,0.9753897931316111,0.13117674373908825,0.9527227722772277,0.06560053223138042,0.9745874587458746
21,0.04091676115596255,0.9759588298231068,0.12944216217130378,0.9522277227722772,0.060202153194188555,0.9771452145214522
22,0.03957163138751543,0.9767198821892439,0.11048219481419419,0.9593234323432344,0.056803924090042465,0.9781353135313532
23,0.03879881141209366,0.977195951096689,0.11407619467294827,0.9599009900990099,0.05851218554243772,0.9777227722772277
24,0.03770153833301154,0.9778213814933702,0.09790028651784656,0.9640264026402641,0.046777656067917193,0.9829207920792079
25,0.037045406626396056,0.9781987264211421,0.08670502319999605,0.969059405940594,0.05065459779387899,0.9809405940594059
26,0.036093816977522945,0.978786540700264,0.07412228246192369,0.9731848184818482,0.04224323594677483,0.9845709570957095
27,0.03527392613218956,0.9792610057509772,0.06267675147111744,0.9775577557755776,0.03792357024473766,0.9851485148514851
28,0.03440401794099965,0.9797612190640012,0.06078699939317681,0.9772277227722772,0.03068327184740061,0.9875412541254125
29,0.033825128188621094,0.9801139196546951,0.05442884101186563,0.9801155115511551,0.031385516164933916,0.990016501650165
