,mask_loss,mask_accuracy,label_loss,label_accuracy,intensity_loss,intensity_accuracy
0,0.24354310220617667,0.9233846247786343,1.7268250385920207,0.3131188118811881,0.5075701276313747,0.7668316831683168
1,0.16649767768264997,0.9362165013162216,1.5552624873202232,0.3877062706270627,0.43628793583057895,0.8045379537953795
2,0.15169776236460153,0.9401551108942567,1.449135439820809,0.4193894389438944,0.40275030394788625,0.8135313531353136
3,0.14342174009226336,0.9429179095199006,1.3018888194568874,0.49216171617161714,0.37550304934825046,0.8265676567656766
4,0.13525247435168464,0.9456706143055025,1.1241781718660109,0.5606435643564357,0.3541901941985974,0.8397689768976898
5,0.1269106762465274,0.9485711610750003,0.9463762013137144,0.6363036303630363,0.3336244389734449,0.847029702970297
6,0.11747950822016587,0.952006720513007,0.7631890989028581,0.7098184818481849,0.31545942028179125,0.8526402640264027
7,0.10786783086388024,0.9557608251917874,0.5900007089581525,0.78003300330033,0.2882436169551151,0.8679867986798679
8,0.101199140967709,0.958485203922385,0.49739175530353397,0.8179042904290429,0.2599664280049675,0.8797854785478548
9,0.09533849763791553,0.9606972307655284,0.41999256769963617,0.8462871287128713,0.2254912407816735,0.8954620462046204
10,0.08982699762279837,0.962716530258506,0.3617410627522632,0.8662541254125412,0.18607205021404125,0.9171617161716171
11,0.08606953745824669,0.9643664101169448,0.31391912744205336,0.8858910891089109,0.1570031010284144,0.9325907590759076
12,0.0814510961103164,0.9660963237875759,0.26017429494689354,0.9061056105610561,0.11379594588919278,0.9510726072607261
13,0.07731248679088287,0.9676745168840137,0.22410106814893657,0.9186468646864686,0.08241691001484028,0.9681518151815182
14,0.07425990226761539,0.9689931765247887,0.23863247849505162,0.9128712871287129,0.08515941484603821,0.9665016501650165
15,0.07093739495074788,0.9702970402075513,0.24401101933334257,0.9113036303630363,0.09115671013511115,0.9631188118811881
16,0.06813873980600055,0.9713195428596472,0.2463727918730145,0.9091584158415842,0.10749793476283914,0.9561881188118811
17,0.06616146705872548,0.972222089767456,0.24586762511985924,0.9115511551155115,0.11939664611927343,0.9522277227722772
18,0.06307999336778528,0.9732600426516517,0.22847309618413744,0.9169141914191419,0.09976876089814282,0.9617986798679868
19,0.061107777542259434,0.9741448302473565,0.20326152689564395,0.9296204620462046,0.10009374497883369,0.9605610561056106
20,0.05889214561766524,0.9750746859182226,0.17950150796808548,0.9342409240924092,0.0951805802678569,0.9632013201320132
21,0.056396105731822084,0.9760850536941301,0.13719801617586116,0.9495049504950495,0.08432713434315885,0.9672442244224423
22,0.05578728162071886,0.9764200308928789,0.15099940989124236,0.946039603960396,0.08891462640042579,0.9643564356435643
23,0.054851621501270695,0.9767482857499579,0.18437158700943965,0.9354785478547855,0.1139194466556225,0.9557755775577558
24,0.051363047876275415,0.9781589568251431,0.08699681228482996,0.9685643564356435,0.05788164207475503,0.9773927392739274
25,0.05056192757740076,0.9784810541093153,0.08236486092882182,0.9685643564356435,0.056289116310076694,0.9791254125412542
26,0.04985588644523629,0.9787880116956855,0.092306002720087,0.966006600660066,0.06257592896452467,0.9762376237623762
27,0.04790278492194198,0.9795842950887019,0.06943667414668285,0.9748349834983498,0.043845246755965864,0.9827557755775578
28,0.04742091451541032,0.9798372775808026,0.08092822709497743,0.9741749174917492,0.04725992140522544,0.9816831683168317
29,0.04515618975873631,0.9807007909607965,0.05289194405454644,0.9825082508250825,0.031118192098005173,0.9887788778877887
